batch_id,timestamp,n_assignments,n_customers,n_agents,avg_csat,std_csat,avg_aht,std_aht,sla_met_rate,avg_skill_match,min_csat,max_csat,assignments_voice,assignments_chat,assignments_email,gini_coefficient
128,2025-11-04T07:45:58.229006,5,55,30,0.42918547976592236,0.2838656683409152,7.998619584382773,4.327948325567076,0.6,0.4708393232039709,0.11568852540332239,0.845360286434891,,2.0,3.0,0.11764705882352944
129,2025-11-04T07:45:58.259349,10,59,30,0.2546133456998865,0.21034223188749213,8.109558246967694,3.6134936869671304,0.5,0.3081856108327613,0.01021391350250131,0.636795356954243,,6.0,4.0,0.06666666666666665
130,2025-11-04T07:45:58.296815,6,59,30,0.44350713810479747,0.24192231767587147,6.119643930128742,3.1960616919332026,0.5,0.48050373414268827,0.23231441860169008,0.8121461622334196,,3.0,3.0,0.0
131,2025-11-04T07:45:58.326904,4,47,30,0.3246404340155061,0.052432655396481474,7.42967969307116,1.6273344610458926,0.5,0.33293839765459654,0.2502555866519105,0.3758075801901539,,2.0,2.0,0.0714285714285714
132,2025-11-04T07:45:58.358767,7,56,30,0.23499956413823184,0.21241639597363687,7.266498922173689,3.048217077898607,0.42857142857142855,0.19128620502302812,0.0,0.618714711948384,,4.0,3.0,0.08465608465608465
133,2025-11-04T07:45:58.390107,4,50,30,0.3723583198708118,0.2754571120629075,5.892934787156071,2.2107499774402295,1.0,0.4009578315688843,0.0,0.7140945866804713,,,4.0,0.050000000000000044
134,2025-11-04T07:45:58.422642,3,49,30,0.1509409924764754,0.08989976921938421,8.652394417050571,1.6285122154230671,0.6666666666666666,0.13380589163059933,0.04352604014875899,0.2635507077393154,,1.0,2.0,0.0
135,2025-11-04T07:45:58.448251,5,42,30,0.33988756803074993,0.1581082777456372,8.097744750794913,3.3006350147079715,0.4,0.40030008744414847,0.19188351911022833,0.6157792732631271,,3.0,2.0,0.18666666666666676
136,2025-11-04T07:45:58.478294,5,48,30,0.41418791821868267,0.23242039715854043,7.482566784116196,3.3363284972292098,0.6,0.4395321778355094,0.14072902760056116,0.8360773148770818,,2.0,3.0,0.11764705882352944
137,2025-11-04T07:45:58.500212,5,35,30,0.22561734046849322,0.22202086872043902,9.46440270524143,7.187132602955579,0.6,0.24011180177038094,0.04456501315912144,0.6573397939609099,,2.0,3.0,0.04210526315789487
138,2025-11-04T07:45:58.532599,6,54,30,0.3036271624885398,0.1523778289978645,7.518396143210167,4.136238053726154,0.5,0.2788241008224807,0.09849027603647076,0.5535590780004433,,3.0,3.0,0.06060606060606055
139,2025-11-04T07:45:58.556426,11,44,30,0.3195558021141126,0.195900419137581,7.4166364548114165,2.890616645552725,0.6363636363636364,0.3697595885505111,0.08290002393604218,0.6467307429919888,,4.0,7.0,0.08857808857808869
140,2025-11-04T07:45:58.596361,6,69,30,0.46900927423878774,0.19321456965883319,6.845888595745877,3.080787397890298,0.6666666666666666,0.4729413043115227,0.33424064247862806,0.8896878604090596,,3.0,3.0,0.0714285714285714
141,2025-11-04T07:45:58.636091,5,59,30,0.3051390222625215,0.19788552066618956,8.25270907699221,0.8465358722938048,0.0,0.26881388918048776,0.0,0.4802996207948918,,5.0,,0.04210526315789487
142,2025-11-04T07:45:58.669741,10,58,30,0.39323330844439086,0.2154396530127146,7.056355167150526,2.6383166122339214,0.3,0.40474412797566817,0.09364010993339485,0.896088103610924,1.0,6.0,3.0,0.14864864864864846
143,2025-11-04T07:45:58.697272,7,48,30,0.3542381286265511,0.17817536277271542,5.7356826635552,2.1768954568872974,0.42857142857142855,0.5232730129096675,0.0,0.5568864205668691,,4.0,3.0,0.031746031746031855
144,2025-11-04T07:45:58.724110,3,40,30,0.3801995509307979,0.10420504466572603,4.138064522634209,1.5203752039746012,0.6666666666666666,0.41772953495277393,0.23853855795482456,0.486203322820357,,2.0,1.0,0.0
145,2025-11-04T07:45:58.753228,7,53,30,0.29478916590009907,0.2996940653303085,6.146329621887249,2.162190386647521,0.5714285714285714,0.42409629209057903,0.0,0.8511279139075713,,3.0,4.0,0.029556650246305383
146,2025-11-04T07:45:58.793586,3,59,30,0.41025985604190424,0.29509820061405334,5.742933964768466,1.9118929413698642,0.6666666666666666,0.4242603667809887,0.040131450615527475,0.7622915544866686,,1.0,2.0,0.06666666666666665
147,2025-11-04T07:45:58.819952,8,46,30,0.3256872636918406,0.2891397336023727,7.446669816798267,2.9471646605522364,0.5,0.42210292515300285,0.0,0.8643273954602785,,4.0,4.0,0.06944444444444442
148,2025-11-04T07:45:58.842590,10,43,30,0.3222483243196469,0.14981985588646904,8.146738225823338,3.257802618893853,0.8,0.36089166056755434,0.1109857651132464,0.594892987557153,,2.0,8.0,0.042105263157894646
149,2025-11-04T07:45:58.869321,7,47,30,0.24230797322294542,0.15982124125065425,7.024958948674532,3.642091921576781,0.42857142857142855,0.26099994530933196,0.0,0.48505128778727247,,4.0,3.0,0.0
